q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
779,Fill20,44,whq-nun-repeated,whq,nun,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터도 짰어.,-102.63759073320026,-12.829698841650032,18.50934289494738
780,Fill20,44,whq-nun-contradictory,whq,nun,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터만 짰어.,-100.31232908723666,-12.539041135904583,18.090012464272256
781,Fill20,44,whq-zero-negated,whq,zero,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터는 안 짰어.,-102.85028383110239,-12.856285478887798,18.54769930464422
782,Fill20,44,whq-zero-repeated,whq,zero,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터도 짰어.,-100.63184974246249,-12.578981217807812,18.147633822366743
783,Fill20,44,whq-zero-contradictory,whq,zero,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터만 짰어.,-98.63235603169665,-12.32904450396208,17.787051364765425
793,Fill21,45,whq-acc-negated,whq,acc,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사는 못 외웠어.,-76.1662636128671,-10.880894801838156,15.697812971046408
794,Fill21,45,whq-acc-repeated,whq,acc,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사도 외웠어.,-71.60512338885887,-10.229303341265553,14.757765202192717
795,Fill21,45,whq-acc-contradictory,whq,acc,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사만 외웠어.,-69.89201115516671,-9.984573022166673,14.404693984473589
796,Fill21,45,whq-nun-negated,whq,nun,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사는 못 외웠어.,-77.13785704937109,-11.01969386419587,15.89805768998992
797,Fill21,45,whq-nun-repeated,whq,nun,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사도 외웠어.,-72.07258995641085,-10.296084279487264,14.854109730591091
798,Fill21,45,whq-nun-contradictory,whq,nun,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사만 외웠어.,-70.35958450725602,-10.051369215322287,14.501060521089455
799,Fill21,45,whq-zero-negated,whq,zero,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사는 못 외웠어.,-74.88714165301442,-10.698163093287775,15.434186841307605
800,Fill21,45,whq-zero-repeated,whq,zero,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사도 외웠어.,-70.48874081266288,-10.069820116094698,14.527679544133747
801,Fill21,45,whq-zero-contradictory,whq,zero,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사만 외웠어.,-68.35327246245075,-9.764753208921535,14.08756103001569
811,Fill22,46,whq-acc-negated,whq,acc,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬은 안 달았어.,-67.5416236886089,-9.648803384086985,13.920280792734943
812,Fill22,46,whq-acc-repeated,whq,acc,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬도 달았어.,-60.339564316590824,-10.056594052765137,14.508598368157704
813,Fill22,46,whq-acc-contradictory,whq,acc,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬만 달았어.,-56.747426896979626,-9.457904482829937,13.644871894580247
814,Fill22,46,whq-nun-negated,whq,nun,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬은 안 달았어.,-67.20651391829804,-9.600930559756863,13.851214906480525
815,Fill22,46,whq-nun-repeated,whq,nun,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬도 달았어.,-60.269215858327705,-10.044869309721284,14.491683139512642
816,Fill22,46,whq-nun-contradictory,whq,nun,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬만 달았어.,-57.0671320916898,-9.5111886819483,13.721744744406047
817,Fill22,46,whq-zero-negated,whq,zero,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬은 안 달았어.,-66.11745876302983,-9.445351251861405,13.626761410514812
818,Fill22,46,whq-zero-repeated,whq,zero,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬도 달았어.,-59.15395262246779,-9.858992103744631,14.223519016235828
819,Fill22,46,whq-zero-contradictory,whq,zero,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬만 달았어.,-55.73275345584131,-9.288792242640218,13.400894504304915
829,Fill23,47,whq-acc-negated,whq,acc,negated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책은 안 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책은 안 치웠어.,-85.34088515998994,-12.191555022855706,17.58869597219886
830,Fill23,47,whq-acc-repeated,whq,acc,repeated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책도 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책도 치웠어.,-80.91835965638877,-11.559765665198396,16.677216599020237
831,Fill23,47,whq-acc-contradictory,whq,acc,contradictory,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책만 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책만 치웠어.,-78.77002837924374,-11.25286119703482,16.23444704477398
832,Fill23,47,whq-nun-negated,whq,nun,negated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감은 치웠어. 동화책은 안 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감은 치웠어.,동화책은 안 치웠어.,-86.64565349460676,-12.377950499229538,17.85760780160752
833,Fill23,47,whq-nun-repeated,whq,nun,repeated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감은 치웠어. 동화책도 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감은 치웠어.,동화책도 치웠어.,-81.4550711617409,-11.636438737391558,16.78783246004303
834,Fill23,47,whq-nun-contradictory,whq,nun,contradictory,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감은 치웠어. 동화책만 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감은 치웠어.,동화책만 치웠어.,-79.66773820933108,-11.381105458475869,16.419464404777447
835,Fill23,47,whq-zero-negated,whq,zero,negated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감 치웠어. 동화책은 안 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감 치웠어.,동화책은 안 치웠어.,-84.9178832779576,-12.131126182565371,17.501515583985324
836,Fill23,47,whq-zero-repeated,whq,zero,repeated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감 치웠어. 동화책도 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감 치웠어.,동화책도 치웠어.,-80.95151174538408,-11.564501677912011,16.684049221075753
