,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,conversation,context,speakerA,qud,speakerB,anchor,target,instruction,top1_response,top1_logprob,top2_response,top2_logprob,top3_response,top3_logprob,top4_response,top4_logprob,top5_response,top5_logprob
540,811,Fill22,46,whq-acc-negated,whq,acc,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬은 안 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.8221475,4,-1.1346475,5,-1.6971475,6,-3.6346474,1,-4.5096474
541,812,Fill22,46,whq-acc-repeated,whq,acc,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬도 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,4,-0.8817591,1,-1.2567592,7,-1.9442592,5,-2.3973842,3,-3.2723842
542,813,Fill22,46,whq-acc-contradictory,whq,acc,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬만 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.0050419793,\xea\xb7,-6.239417,3,-6.973792,4,-7.348792,2,-7.661292
543,814,Fill22,46,whq-nun-negated,whq,nun,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬은 안 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.44545653,4,-1.6798315,5,-2.0704565,6,-3.8985815,1,-4.3829565
544,815,Fill22,46,whq-nun-repeated,whq,nun,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬도 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.69206434,7,-1.2545643,4,-2.3951893,\xea\xb7,-2.9889393,5,-3.1920643
545,816,Fill22,46,whq-nun-contradictory,whq,nun,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬만 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.04564145,4,-3.8737664,3,-4.7018914,\xea\xb7,-5.0143914,2,-5.9518914
546,820,Fill22,46,linkedq-acc-negated,linkedq,acc,negated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본을 달았어.,구슬은 안 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.013745951,6,-4.966871,\xea\xb7,-5.951246,5,-5.966871,4,-8.076246
547,821,Fill22,46,linkedq-acc-repeated,linkedq,acc,repeated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본을 달았어.,구슬도 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,5,-0.75760436,4,-1.2419794,7,-2.2107294,6,-2.5544794,\xea\xb7,-4.3357296
548,822,Fill22,46,linkedq-acc-contradictory,linkedq,acc,contradictory,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본을 달았어.,구슬만 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.007188438,\xea\xb7,-5.6165633,3,-7.0540633,2,-7.4290633,이,-7.9759383
549,823,Fill22,46,linkedq-nun-negated,linkedq,nun,negated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본은 달았어.,구슬은 안 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.029645883,6,-4.342146,\xea\xb7,-5.154646,5,-5.514021,대,-6.404646
550,824,Fill22,46,linkedq-nun-repeated,linkedq,nun,repeated,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본은 달았어.,구슬도 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.32368782,5,-1.8393128,4,-2.7924378,6,-3.3393128,1,-4.589313
551,825,Fill22,46,linkedq-nun-contradictory,linkedq,nun,contradictory,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어. 위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,준범: 종호는 리본이랑 구슬 중에 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 리본이랑 구슬 중에 뭘 달았어?,규리,리본은 달았어.,구슬만 달았어.,위의 대화에서 규리가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.055191427,\xea\xb7,-3.1333165,3,-6.3051915,2,-6.5551915,4,-6.7895665
552,829,Fill23,47,whq-acc-negated,whq,acc,negated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책은 안 치웠어. 위의 대화에서 경은이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책은 안 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책은 안 치웠어.,위의 대화에서 경은이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.7023557,1,-1.4054806,4,-1.9992306,6,-3.0929806,5,-3.2492306
553,830,Fill23,47,whq-acc-repeated,whq,acc,repeated,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책도 치웠어. 위의 대화에서 경은이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다. 인화: 진웅이는 뭘 치웠어? 경은: 장난감을 치웠어. 동화책도 치웠어.,인화는 진웅이와 경은이가 장난감과 동화책을 치우기로 했다는 것을 알고 있습니다.,인화,진웅이는 뭘 치웠어?,경은,장난감을 치웠어.,동화책도 치웠어.,위의 대화에서 경은이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.7906995,7,-1.5563245,4,-1.8063245,5,-2.5250745,6,-3.4156995
