,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
383,762,Fill19,43,whq-nun-contradictory,whq,nun,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치는 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치는 담갔어.,깍두기만 담갔어.,-90.12410532318646,-12.874872189026636,18.57451425918796
384,763,Fill19,43,whq-zero-negated,whq,zero,negated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기는 안 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기는 안 담갔어.,-102.99090714948228,-12.873863393685284,18.573058875151723
385,764,Fill19,43,whq-zero-repeated,whq,zero,repeated,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기도 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기도 담갔어.,-92.77336213771808,-13.25333744824544,19.120524211811688
386,765,Fill19,43,whq-zero-contradictory,whq,zero,contradictory,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다. 아름: 석현이는 뭘 담갔어? 호섭: 배추김치 담갔어. 깍두기만 담갔어.,아름이는 석현이와 호섭이가 배추김치와 깍두기를 담그기로 했다는 것을 알고 있습니다.,아름,석현이는 뭘 담갔어?,호섭,배추김치 담갔어.,깍두기만 담갔어.,-87.8766874462672,-12.553812492323884,18.111323026925582
387,775,Fill20,44,whq-acc-negated,whq,acc,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터는 안 짰어.,-115.59333539858048,-14.44916692482256,20.84574146741834
388,776,Fill20,44,whq-acc-repeated,whq,acc,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터도 짰어.,-101.86366739256424,-14.551952484652034,20.99402968485932
389,777,Fill20,44,whq-acc-contradictory,whq,acc,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리를 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리를 짰어.,스웨터만 짰어.,-99.05168215760447,-14.150240308229211,20.4144815200694
390,778,Fill20,44,whq-nun-negated,whq,nun,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터는 안 짰어.,-118.60005500895838,-14.825006876119796,21.387963901322816
391,779,Fill20,44,whq-nun-repeated,whq,nun,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터도 짰어.,-101.86812993844748,-14.552589991206782,20.994949412404388
392,780,Fill20,44,whq-nun-contradictory,whq,nun,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리는 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리는 짰어.,스웨터만 짰어.,-100.45051238642138,-14.350073198060198,20.70277943923508
393,781,Fill20,44,whq-zero-negated,whq,zero,negated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터는 안 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터는 안 짰어.,-115.6844159901777,-14.460551998772212,20.862166657145657
394,782,Fill20,44,whq-zero-repeated,whq,zero,repeated,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터도 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터도 짰어.,-101.51876833477104,-14.502681190681576,20.92294623338996
395,783,Fill20,44,whq-zero-contradictory,whq,zero,contradictory,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다. 찬미: 종석이는 뭘 짰어? 현경: 목도리 짰어. 스웨터만 짰어.,찬미는 종석이와 현경이가 목도리와 스웨터를 짜기로 했다는 것을 알고 있습니다.,찬미,종석이는 뭘 짰어?,현경,목도리 짰어.,스웨터만 짰어.,-98.5947510601899,-14.084964437169988,20.320308344602548
396,793,Fill21,45,whq-acc-negated,whq,acc,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사는 못 외웠어.,-92.25018917391048,-11.531273646738809,16.636111305283674
397,794,Fill21,45,whq-acc-repeated,whq,acc,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사도 외웠어.,-82.14832652251896,-11.735475217502708,16.930711898766486
398,795,Fill21,45,whq-acc-contradictory,whq,acc,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사를 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사를 외웠어.,노래 가사만 외웠어.,-81.04977360762769,-11.578539086803955,16.704300921271095
399,796,Fill21,45,whq-nun-negated,whq,nun,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사는 못 외웠어.,-93.80086077409582,-11.725107596761978,16.915754583738018
400,797,Fill21,45,whq-nun-repeated,whq,nun,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사도 외웠어.,-81.80882640675061,-11.686975200964373,16.860741165423597
401,798,Fill21,45,whq-nun-contradictory,whq,nun,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사는 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사는 외웠어.,노래 가사만 외웠어.,-78.90174656487378,-11.271678080696253,16.26159406951731
402,799,Fill21,45,whq-zero-negated,whq,zero,negated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사는 못 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사는 못 외웠어.,-91.9999795630593,-11.499997445382412,16.590989284688956
403,800,Fill21,45,whq-zero-repeated,whq,zero,repeated,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사도 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사도 외웠어.,-81.30004802391097,-11.614292574844423,16.755882301161563
404,801,Fill21,45,whq-zero-contradictory,whq,zero,contradictory,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다. 영은: 재범이는 뭘 외웠어? 시은: 대사 외웠어. 노래 가사만 외웠어.,영은이는 재범이와 시은이가 대사와 노래 가사를 외워야 했다는 것을 알고 있습니다.,영은,재범이는 뭘 외웠어?,시은,대사 외웠어.,노래 가사만 외웠어.,-80.2623424078558,-11.46604891540797,16.542011908849357
405,811,Fill22,46,whq-acc-negated,whq,acc,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬은 안 달았어.,-85.76320850753615,-12.251886929648022,17.675736514935508
406,812,Fill22,46,whq-acc-repeated,whq,acc,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬도 달았어.,-74.59369716556397,-12.432282860927328,17.93599283038871
407,813,Fill22,46,whq-acc-contradictory,whq,acc,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본을 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본을 달았어.,구슬만 달았어.,-71.40573509177015,-11.900955848628358,17.169449984654637
408,814,Fill22,46,whq-nun-negated,whq,nun,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬은 안 달았어.,-86.85712819691655,-12.40816117098808,17.901192587935494
409,815,Fill22,46,whq-nun-repeated,whq,nun,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬도 달았어.,-74.99810258697185,-12.499683764495307,18.03323177971767
410,816,Fill22,46,whq-nun-contradictory,whq,nun,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본은 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본은 달았어.,구슬만 달았어.,-74.74649354402473,-12.457748924004122,17.972732593300567
411,817,Fill22,46,whq-zero-negated,whq,zero,negated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬은 안 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬은 안 달았어.,-86.08512842536526,-12.297875489337894,17.742083981937714
412,818,Fill22,46,whq-zero-repeated,whq,zero,repeated,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬도 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬도 달았어.,-74.3777583474054,-12.3962930579009,17.884070520039913
413,819,Fill22,46,whq-zero-contradictory,whq,zero,contradictory,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다. 준범: 종호는 뭘 달았어? 규리: 리본 달았어. 구슬만 달았어.,준범이는 종호와 규리가 리본과 구슬을 달기로 했다는 것을 알고 있습니다.,준범,종호는 뭘 달았어?,규리,리본 달았어.,구슬만 달았어.,-71.26793979026561,-11.87798996504427,17.136317218298238
